Timestamp,open,high,low,close,volume
2020-03-16 00:00:00.000000000,1.0,1.029214100855772,0.7967769320861746,1.0,1000.0
2020-03-16 02:52:47.210868820,1.0044246450020233,1.0046138966916647,0.9730392724636263,1.0013265909887867,721.4025115798538
2020-03-16 05:45:34.421737641,1.0204471199613,1.1061288135198477,0.9081837199485354,1.0026834084697556,1514.5597415895713
2020-03-16 08:38:21.632606461,1.0039067944256979,1.1461365203258205,0.8724526740461076,1.003635625246226,473.20596370324415
2020-03-16 11:31:08.843475282,1.001545220654043,1.1017886968041362,0.8465165538068393,1.0006764355697348,666.7302833179326
2020-03-16 14:23:56.054344103,1.0179182052725422,1.179737234741747,0.9581555441386529,1.003688495662994,1285.8816833237306
2020-03-16 17:16:43.265212923,1.0052314656101837,1.0785993713143982,0.94438864606047,1.0029972261736384,1310.8890342078378
2020-03-16 20:09:30.476081744,1.0092104029771947,1.091999964562943,0.9965750956389237,1.0051662877768894,1187.046603944909
2020-03-16 23:02:17.686950565,0.9984208154147107,1.0799692640245169,0.8232043267981121,1.0077072649717904,864.7950483027198
2020-03-17 01:55:04.897819385,1.017455090607807,1.085505804733964,0.9707634594972947,1.0080604273527822,1119.5482553299516
2020-03-17 04:47:52.108688206,1.0006191247420138,1.093911090580572,0.8552788502315569,1.0100645768771248,1103.1791185622405
2020-03-17 07:40:39.319557027,1.0121451042802974,1.0748624144907843,0.9920704886628331,1.0115952544920268,232.24228023583123
2020-03-17 10:33:26.530425847,0.9947337185106349,1.0125813759834723,0.8550588661648033,1.0125813759834723,1468.5063338230925
2020-03-17 13:26:13.741294668,1.017621818853664,1.1101401236087922,0.8838912407624311,1.0079046477671214,127.77098076199445
2020-03-17 16:19:00.952163489,1.007753453789975,1.0435285362046596,0.9012463733009128,1.0087270300607365,1149.4804274621224
2020-03-17 19:11:48.163032309,1.0010759741087323,1.3092090286970848,0.964425502468353,1.0102883022626084,979.3401415817378
2020-03-17 22:04:35.373901130,1.0342813636829888,1.1557189385186932,1.0133717677487606,1.0133717677487606,499.2060266070781
2020-03-18 00:57:22.584769950,1.0001743397228078,1.0751349465019862,0.9598117572817608,1.014328175697335,884.7900924036796
2020-03-18 03:50:09.795638771,1.0148607279316375,1.1697914060881853,0.8248294408189419,1.0122776695420814,822.2142996118264
2020-03-18 06:42:57.006507592,1.0011133621286863,1.012987763806227,0.9504943353419842,1.0126361083755169,697.5651395588619
2020-03-18 09:35:44.217376412,1.0063569729085449,1.1249116546089883,0.9608076137207344,1.0137215377775612,1007.423610208566
2020-03-18 12:28:31.428245233,1.023704908222704,1.102021395334585,0.8808450960443807,1.0131839610353226,0.0
2020-03-18 15:21:18.639114054,1.021152457436274,1.1804480552209642,0.9871481104043202,1.0142030444003933,590.614597391111
2020-03-18 18:14:05.849982874,1.0323849072773723,1.1789708716207,0.9995102038922357,1.013586385311605,1495.6517895338775
2020-03-18 21:06:53.060851695,1.0030651751436868,1.0385685433863694,0.9449047528880655,1.0137130513278978,1085.8171273734479
2020-03-18 23:59:40.271720516,1.03354763758276,1.3304089617089045,0.9407035614546984,1.0151799757240603,717.7866371704404
2020-03-19 02:52:27.482589336,1.0207486911608403,1.0935330726278123,0.977753790182725,1.0167427170597998,1325.1691976680747
