Timestamp,open,high,low,close,volume
2020-03-16 00:00:00.000000000,1.0,1.0146160352004487,0.902797058036447,1.0,1000.0
2020-03-16 02:52:47.210868820,1.0039196007538171,1.0796772692046026,0.8909450710496959,1.0017469537693744,1686.8622038612552
2020-03-16 05:45:34.421737641,0.991333793696003,1.0257855987760522,0.8860853766144967,0.9996001571075578,939.6757008909456
2020-03-16 08:38:21.632606461,1.0032736573851502,1.0772338695953232,0.8854577014093621,0.9895135197987608,1007.595684230605
2020-03-16 11:31:08.843475282,0.9628536355795172,0.9877266425991217,0.8489930997529946,0.9877266425991217,963.6164818261293
2020-03-16 14:23:56.054344103,0.9993968706273922,1.0579705975121982,0.9423319715623331,0.9895031911436136,404.0336977030079
2020-03-16 17:16:43.265212923,0.9899197264139299,1.0256187326092767,0.9112123760773532,0.9880983947368023,1469.0902105875175
2020-03-16 20:09:30.476081744,0.9810038889190108,1.1165984260202457,0.742175942278283,0.9809354268074452,1090.1739779864117
2020-03-16 23:02:17.686950565,0.9923978923824568,1.1029976148944876,0.9816331054893853,0.9816331054893853,946.6910023217625
2020-03-17 01:55:04.897819385,0.9755028468605405,1.0158213765301125,0.7745362081102828,0.983802675026527,1614.0616023632792
2020-03-17 04:47:52.108688206,0.9779827199398423,1.0716197674896897,0.8574200526065711,0.9834471826609337,1444.3459408322824
2020-03-17 07:40:39.319557027,0.9841202249234916,1.0411480025046769,0.9100239423523463,0.9773258087530878,1231.2717882946454
2020-03-17 10:33:26.530425847,0.981533354620154,0.9972169407302062,0.9643117568094647,0.9754611839477338,1816.1572036877894
2020-03-17 13:26:13.741294668,0.9683611600450087,1.0109063862781826,0.7678414466923084,0.9810751857405966,641.2407684598518
2020-03-17 16:19:00.952163489,0.9681295426807035,1.0785445130724942,0.8915391951194173,0.9818438780505295,0.0
2020-03-17 19:11:48.163032309,0.9752130676585412,0.9855024408734557,0.9000247152918369,0.9855024408734557,1226.7993168882056
2020-03-17 22:04:35.373901130,0.988777777045036,1.0733876990993927,0.9249184498825088,0.9835355471092222,1247.9795320961464
2020-03-18 00:57:22.584769950,0.9679702551175905,1.1385597010954651,0.8606893303881112,0.9883398997155646,434.5983949551072
2020-03-18 03:50:09.795638771,0.997512499473093,1.0682958799067663,0.9016239189075991,0.9908948716281499,762.80550759833
2020-03-18 06:42:57.006507592,0.99909593232192,1.0628880696907614,0.9739568742565841,0.9888886458171408,1540.749857212157
2020-03-18 09:35:44.217376412,0.9937767161334626,1.0453085045736186,0.9444267204831647,0.9854270698067471,0.0
2020-03-18 12:28:31.428245233,0.9919222372370549,1.1987279835755205,0.9735061850972594,0.9834202100588263,234.2452078430365
2020-03-18 15:21:18.639114054,0.9808870556850418,1.00530448489288,0.8141841165802286,0.984044490621779,547.0061806104455
2020-03-18 18:14:05.849982874,0.9839088825802894,1.1509683431291269,0.9423471537913527,0.9871653729752712,839.3170581314224
2020-03-18 21:06:53.060851695,0.9971107751080758,1.0693075030220083,0.8006401245910367,0.984325412652066,1654.664264164096
2020-03-18 23:59:40.271720516,0.992866051826882,1.0191182789617759,0.958275861881608,0.9890655174537702,828.0106947995066
2020-03-19 02:52:27.482589336,0.9912058654758352,1.0005232782627205,0.9673181385978702,0.9868249443279644,1662.4748604611507
2020-03-19 05:45:14.693458157,0.9907227984966357,1.105026873930763,0.9704522143910498,0.9856683173861324,1228.3193383273526
2020-03-19 08:38:01.904326978,0.9821493895758254,1.0105848233171597,0.9487472769164242,0.9847921889231113,675.7527078025234
2020-03-19 11:30:49.115195798,0.9998555971886728,1.0080985299155816,0.936411600275733,0.9835291999178972,1304.296749385461
2020-03-19 14:23:36.326064619,0.9868608547817368,1.1562727114679014,0.942518114914988,0.9843535346749174,517.3564482457643
2020-03-19 17:16:23.536933439,0.9905902195213684,1.0520721144706013,0.9860081494819328,0.9860081494819328,934.9786020852523
2020-03-19 20:09:10.747802260,0.9905277751319398,1.238813093668669,0.9454284740348187,0.9821315520440964,1025.3425585475738
